Electoral district number - Num̩ro de la circonscription,Electoral district name,Nom de la circonscription,Type of results*,Type de r̩sultats**,Surname - Nom de famille,Middle name(s) - Autre(s) pr̩nom(s),Given name - Pr̩nom,Political affiliation,Appartenance politique,Votes obtained - Votes obtenus,% Votes obtained - Votes obtenus %,Rejected ballots - Bulletins rejet̩s***,Total number of ballots cast - Nombre total de votes d̩pos̩s
24060,Repentigny,Repentigny,validated,valid̩s,Cloutier,,Johnathan,Forces et D̩mocratie - Allier les forces de nos r̩gions,Forces et D̩mocratie - Allier les forces de nos r̩gions,1333,2,1179,66390
24060,Repentigny,Repentigny,validated,valid̩s,Dudas,,Adriana,Liberal,Lib̩ral,17798,27.3,1179,66390
24060,Repentigny,Repentigny,validated,valid̩s,Gilbert,,Yoland,Green Party,Parti Vert,1242,1.9,1179,66390
24060,Repentigny,Repentigny,validated,valid̩s,Lefebvre,,Jonathan,Conservative,Conservateur,7053,10.8,1179,66390
24060,Repentigny,Repentigny,validated,valid̩s,Pauz̩,,Monique,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,22618,34.7,1179,66390
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Beaulieu,,Myriam,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,14113,24.1,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Busque,,Laurier,Green Party,Parti Vert,1004,1.7,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Desmarais,,Marc,Liberal,Lib̩ral,14434,24.7,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Dubois,,Antoine,Rhinoceros,Rhinoc̩ros,386,0.7,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Nolin,,Olivier,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,10072,17.2,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,preliminary,pr̩liminaires,Rayes,,Alain,Conservative,Conservateur,18496,31.6,0,58505
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Beaulieu,,Myriam,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,14213,24.2,912,59529
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Busque,,Laurier,Green Party,Parti Vert,984,1.7,912,59529
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Desmarais,,Marc,Liberal,Lib̩ral,14463,24.7,912,59529
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Dubois,,Antoine,Rhinoceros,Rhinoc̩ros,384,0.7,912,59529
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Nolin,,Olivier,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,10068,17.2,912,59529
24061,Richmond--Arthabaska,Richmond--Arthabaska,validated,valid̩s,Rayes,,Alain,Conservative,Conservateur,18505,31.6,912,59529
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Gauthier,,��rick,Conservative,Conservateur,6099,10.5,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Lapointe,,Linda,Liberal,Lib̩ral,18837,32.4,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Liu,,Laurin,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17111,29.5,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Pinel,,F̩lix,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,14755,25.4,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Quinteros,,Luis,Independent,Ind̩pendant,168,0.3,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,preliminary,pr̩liminaires,Ware,,Alec,Green Party,Parti Vert,1131,1.9,0,58101
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Gauthier,,��rick,Conservative,Conservateur,6099,10.5,927,58973
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Lapointe,,Linda,Liberal,Lib̩ral,18787,32.4,927,58973
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Liu,,Laurin,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17111,29.5,927,58973
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Pinel,,F̩lix,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,14755,25.4,927,58973
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Quinteros,,Luis,Independent,Ind̩pendant,158,0.3,927,58973
24062,Rivi̬re-des-Mille-�_les,Rivi̬re-des-Mille-�_les,validated,valid̩s,Ware,,Alec,Green Party,Parti Vert,1136,2,927,58973
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,B̩lair Rolland,,Janice,Liberal,Lib̩ral,14929,26.3,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,C̫t̩,,Fobozof A.,Rhinoceros,Rhinoc̩ros,263,0.5,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,Dionne Labelle,,Pierre,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17076,30.1,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,Fortin,,Rh̩al,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,18154,32,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,Leckman,,Joey,Green Party,Parti Vert,1432,2.5,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,preliminary,pr̩liminaires,Vignol,,Romain,Conservative,Conservateur,4814,8.5,0,56668
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,B̩lair Rolland,,Janice,Liberal,Lib̩ral,14933,26.4,1044,57701
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,C̫t̩,,Fobozof A.,Rhinoceros,Rhinoc̩ros,261,0.5,1044,57701
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,Dionne Labelle,,Pierre,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17077,30.1,1044,57701
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,Fortin,,Rh̩al,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,18157,32,1044,57701
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,Leckman,,Joey,Green Party,Parti Vert,1436,2.5,1044,57701
24063,Rivi̬re-du-Nord,Rivi̬re-du-Nord,validated,valid̩s,Vignol,,Romain,Conservative,Conservateur,4793,8.5,1044,57701
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Aglat,,Laurent,Rhinoceros,Rhinoc̩ros,495,0.8,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Andr̩,,Claude,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,12276,21,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Boulerice,,Alexandre,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,28692,49.2,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Ch̩nier,,St̩phane,Marxist-Leninist,Marxiste-L̩niniste,171,0.3,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Dohan,,Jeremy,Conservative,Conservateur,2506,4.3,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Medawar,,Nadine,Liberal,Lib̩ral,12069,20.7,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,Muldeen,,Sameer,Green Party,Parti Vert,1787,3.1,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,preliminary,pr̩liminaires,d'Entremont,,Peter,Libertarian,Libertarien,353,0.6,0,58349
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Aglat,,Laurent,Rhinoceros,Rhinoc̩ros,495,0.8,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Andr̩,,Claude,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,12283,21.1,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Boulerice,,Alexandre,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,28672,49.2,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Ch̩nier,,St̩phane,Marxist-Leninist,Marxiste-L̩niniste,171,0.3,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Dohan,,Jeremy,Conservative,Conservateur,2510,4.3,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Medawar,,Nadine,Liberal,Lib̩ral,12068,20.7,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,Muldeen,,Sameer,Green Party,Parti Vert,1783,3.1,788,59123
24064,Rosemont--La Petite-Patrie,Rosemont--La Petite-Patrie,validated,valid̩s,d'Entremont,,Peter,Libertarian,Libertarien,353,0.6,788,59123
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,preliminary,pr̩liminaires,Jasmin-Tremblay,,Patrice,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11820,21.4,0,55157
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,preliminary,pr̩liminaires,Lemieux,,Marie-Jos̩e,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12832,23.3,0,55157
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,preliminary,pr̩liminaires,Makridis,,Nicolas,Conservative,Conservateur,6498,11.8,0,55157
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,preliminary,pr̩liminaires,Mungur,,Lorna,Green Party,Parti Vert,1057,1.9,0,55157
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,preliminary,pr̩liminaires,Robillard,,Yves,Liberal,Lib̩ral,22950,41.6,0,55157
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,validated,valid̩s,Jasmin-Tremblay,,Patrice,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11820,21.7,769,55294
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,validated,valid̩s,Lemieux,,Marie-Jos̩e,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12827,23.5,769,55294
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,validated,valid̩s,Makridis,,Nicolas,Conservative,Conservateur,6498,11.9,769,55294
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,validated,valid̩s,Mungur,,Lorna,Green Party,Parti Vert,1057,1.9,769,55294
24065,Marc-Aur̬le-Fortin,Marc-Aur̬le-Fortin,validated,valid̩s,Robillard,,Yves,Liberal,Lib̩ral,22323,40.9,769,55294
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,Durand,,Lise,Green Party,Parti Vert,1238,2.3,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,Filion,,Michel,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,13230,24.4,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,L̩veill̩,,R̩jean,Conservative,Conservateur,9098,16.8,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,M̩nard,,Ugo,Independent,Ind̩pendant,271,0.5,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,Sansoucy,,Brigitte,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15478,28.5,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,preliminary,pr̩liminaires,Vincelette,,Ren̩,Liberal,Lib̩ral,14930,27.5,0,54245
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,Durand,,Lise,Green Party,Parti Vert,1243,2.3,1214,55583
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,Filion,,Michel,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,13200,24.3,1214,55583
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,L̩veill̩,,R̩jean,Conservative,Conservateur,9098,16.7,1214,55583
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,M̩nard,,Ugo,Independent,Ind̩pendant,270,0.5,1214,55583
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,Sansoucy,,Brigitte,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,15578,28.7,1214,55583
24066,Saint-Hyacinthe--Bagot,Saint-Hyacinthe--Bagot,validated,valid̩s,Vincelette,,Ren̩,Liberal,Lib̩ral,14980,27.6,1214,55583
24067,Saint-Jean,Saint-Jean,preliminary,pr̩liminaires,Guinta,,St̩phane,Conservative,Conservateur,6549,10.8,0,60381
24067,Saint-Jean,Saint-Jean,preliminary,pr̩liminaires,Hurtubise,,Denis,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,14979,24.8,0,60381
24067,Saint-Jean,Saint-Jean,preliminary,pr̩liminaires,Marotte,,Hans,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17555,29.1,0,60381
24067,Saint-Jean,Saint-Jean,preliminary,pr̩liminaires,Redivo,,Marilyn,Green Party,Parti Vert,1281,2.1,0,60381
24067,Saint-Jean,Saint-Jean,preliminary,pr̩liminaires,Rioux,,Jean,Liberal,Lib̩ral,20017,33.2,0,60381
24067,Saint-Jean,Saint-Jean,validated,valid̩s,Guinta,,St̩phane,Conservative,Conservateur,6549,10.8,1231,61617
24067,Saint-Jean,Saint-Jean,validated,valid̩s,Hurtubise,,Denis,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,14979,24.8,1231,61617
24067,Saint-Jean,Saint-Jean,validated,valid̩s,Marotte,,Hans,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,17555,29.1,1231,61617
24067,Saint-Jean,Saint-Jean,validated,valid̩s,Redivo,,Marilyn,Green Party,Parti Vert,1281,2.1,1231,61617
24067,Saint-Jean,Saint-Jean,validated,valid̩s,Rioux,,Jean,Liberal,Lib̩ral,20022,33.2,1231,61617
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Ackad,,Alain,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4646,11.5,0,40332
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Deschamps,,Fernand,Marxist-Leninist,Marxiste-L̩niniste,130,0.3,0,40332
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Dion,,St̩phane,Liberal,Lib̩ral,24832,61.6,0,40332
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Dumas-Dubreuil,,Pascal-Olivier,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,1879,4.7,0,40332
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Tromp,,John,Green Party,Parti Vert,977,2.4,0,40332
24068,Saint-Laurent,Saint-Laurent,preliminary,pr̩liminaires,Yu,,Jimmy,Conservative,Conservateur,7868,19.5,0,40332
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Ackad,,Alain,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,4646,11.5,409,40739
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Deschamps,,Fernand,Marxist-Leninist,Marxiste-L̩niniste,129,0.3,409,40739
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Dion,,St̩phane,Liberal,Lib̩ral,24832,61.6,409,40739
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Dumas-Dubreuil,,Pascal-Olivier,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,1879,4.7,409,40739
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Tromp,,John,Green Party,Parti Vert,977,2.4,409,40739
24068,Saint-Laurent,Saint-Laurent,validated,valid̩s,Yu,,Jimmy,Conservative,Conservateur,7867,19.5,409,40739
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Di Iorio,,Nicola,Liberal,Lib̩ral,28835,64.7,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Filato,,Rosannie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6611,14.8,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Fournier,,Jean Philippe,Conservative,Conservateur,4964,11.1,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Gendron,,Steeve,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,3214,7.2,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Malek,,Arezki,Marxist-Leninist,Marxiste-L̩niniste,130,0.3,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,preliminary,pr̩liminaires,Miscione,,Melissa,Green Party,Parti Vert,801,1.8,0,44555
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Di Iorio,,Nicola,Liberal,Lib̩ral,28826,64.7,689,45220
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Filato,,Rosannie,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,6611,14.8,689,45220
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Fournier,,Jean Philippe,Conservative,Conservateur,4957,11.1,689,45220
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Gendron,,Steeve,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,3204,7.2,689,45220
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Malek,,Arezki,Marxist-Leninist,Marxiste-L̩niniste,128,0.3,689,45220
24069,Saint-L̩onard--Saint-Michel,Saint-L̩onard--Saint-Michel,validated,valid̩s,Miscione,,Melissa,Green Party,Parti Vert,805,1.8,689,45220
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,B̩dard,,Jean-Paul,Marxist-Leninist,Marxiste-L̩niniste,196,0.3,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,Carignan Deschamps,,Sacki,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11293,19.2,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,Champagne,,Fran̤ois-Philippe,Liberal,Lib̩ral,24386,41.4,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,Grenier,,Jacques,Conservative,Conservateur,9670,16.4,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,Toupin,,Martial,Green Party,Parti Vert,1142,1.9,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,preliminary,pr̩liminaires,Tremblay,,Jean-Yves,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12252,20.8,0,58939
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,B̩dard,,Jean-Paul,Marxist-Leninist,Marxiste-L̩niniste,196,0.3,1175,60122
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,Carignan Deschamps,,Sacki,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11295,19.2,1175,60122
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,Champagne,,Fran̤ois-Philippe,Liberal,Lib̩ral,24475,41.5,1175,60122
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,Grenier,,Jacques,Conservative,Conservateur,9592,16.3,1175,60122
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,Toupin,,Martial,Green Party,Parti Vert,1144,1.9,1175,60122
24070,Saint-Maurice--Champlain,Saint-Maurice--Champlain,validated,valid̩s,Tremblay,,Jean-Yves,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,12245,20.8,1175,60122
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,De Martin,,Albert,Conservative,Conservateur,6047,10,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,DeBellefeuille,,Claude,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,17151,28.2,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,Domingos,,Patricia,Forces et D̩mocratie - Allier les forces de nos r̩gions,Forces et D̩mocratie - Allier les forces de nos r̩gions,184,0.3,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,Larocque,,Sylvain,Independent,Ind̩pendant,212,0.3,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,Quach,,Anne Minh-Thu,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,18540,30.5,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,Sauv̩,,Robert,Liberal,Lib̩ral,17764,29.2,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,preliminary,pr̩liminaires,Socrates,,Nicola-Silverado,Green Party,Parti Vert,865,1.4,0,60763
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,De Martin,,Albert,Conservative,Conservateur,6132,10,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,DeBellefeuille,,Claude,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,17452,28.4,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,Domingos,,Patricia,Forces et D̩mocratie - Allier les forces de nos r̩gions,Forces et D̩mocratie - Allier les forces de nos r̩gions,184,0.3,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,Larocque,,Sylvain,Independent,Ind̩pendant,219,0.4,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,Quach,,Anne Minh-Thu,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,18726,30.4,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,Sauv̩,,Robert,Liberal,Lib̩ral,17955,29.2,998,62533
24071,Salaberry--Surǫt,Salaberry--Surǫt,validated,valid̩s,Socrates,,Nicola-Silverado,Green Party,Parti Vert,867,1.4,998,62533
24072,Shefford,Shefford,preliminary,pr̩liminaires,Beaudoin,,Jocelyn,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,13092,22.2,0,58920
24072,Shefford,Shefford,preliminary,pr̩liminaires,Breton,,Pierre,Liberal,Lib̩ral,22957,39,0,58920
24072,Shefford,Shefford,preliminary,pr̩liminaires,Fontaine,,Sylvie,Conservative,Conservateur,7529,12.8,0,58920
24072,Shefford,Shefford,preliminary,pr̩liminaires,Mailhot,,Claire,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,13945,23.7,0,58920
24072,Shefford,Shefford,preliminary,pr̩liminaires,McMillan,,Simon,Green Party,Parti Vert,1397,2.4,0,58920
24072,Shefford,Shefford,validated,valid̩s,Beaudoin,,Jocelyn,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,13092,22.2,1299,60219
24072,Shefford,Shefford,validated,valid̩s,Breton,,Pierre,Liberal,Lib̩ral,22957,39,1299,60219
24072,Shefford,Shefford,validated,valid̩s,Fontaine,,Sylvie,Conservative,Conservateur,7529,12.8,1299,60219
24072,Shefford,Shefford,validated,valid̩s,Mailhot,,Claire,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,13945,23.7,1299,60219
24072,Shefford,Shefford,validated,valid̩s,McMillan,,Simon,Green Party,Parti Vert,1397,2.4,1299,60219
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Allen,,Thomas ''Tom'',Liberal,Lib̩ral,17071,29.8,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Bouchard,,Caroline,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11713,20.5,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Dauphin,,Marc,Conservative,Conservateur,5391,9.4,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Dusseault,,Pierre-Luc,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,21374,37.3,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Huberdeau,,Benoit,Independent,Ind̩pendant,303,0.5,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Malouin,,Sophie,Green Party,Parti Vert,1143,2,0,57257
24073,Sherbrooke,Sherbrooke,preliminary,pr̩liminaires,Richard,,Hubert,Rhinoceros,Rhinoc̩ros,262,0.5,0,57257
24073,Sherbrooke,Sherbrooke,validated,valid̩s,Allen,,Thomas ''Tom'',Liberal,Lib̩ral,17071,29.8,796,58096
24073,Sherbrooke,Sherbrooke,validated,valid̩s,Bouchard,,Caroline,Bloc Qu̩b̩cois,Bloc Qu̩b̩cois,11717,20.4,796,58096
24073,Sherbrooke,Sherbrooke,validated,valid̩s,Dauphin,,Marc,Conservative,Conservateur,5391,9.4,796,58096
24073,Sherbrooke,Sherbrooke,validated,valid̩s,Dusseault,,Pierre-Luc,NDP-New Democratic Party,NPD-Nouveau Parti d̩mocratique,21410,37.4,796,58096
24073,Sherbrooke,Sherbrooke,validated,valid̩s,Huberdeau,,Benoit,Independent,Ind̩pendant,303,0.5,796,58096
